ts_ms,open,high,low,close
1780939800000,741.97,742.39,740.39,740.472
1780940700000,740.468,741.7,740.44,741.115
1780941600000,741.13,742.28,741.075,741.314
1780942500000,741.317,742.1,741.29,741.973
1780943400000,741.973,742.43,740.77,740.915
1780944300000,740.915,741.56,740.885,740.961
1780945200000,740.967,741.14,739.255,739.345
1780946100000,739.27,739.67,738.21,739.086
1780947000000,739.099,740.145,738.96,739.354
1780947900000,739.34,739.93,738.79,739.32
1780948800000,739.29,739.56,738.88,739.063
1780949700000,739.078,739.163,738.52,738.994
1780950600000,738.999,739.068,738.84,738.907
1780951500000,738.908,739.056,738.733,738.955
1780952400000,738.955,739.069,738.921,739.003
1780953300000,739.002,739.104,738.995,739.035
1780954200000,739.035,739.06,738.965,739.025
1780955100000,739.025,739.114,739.022,739.098
1780956000000,739.087,739.34,737.382,737.481
1780956900000,737.482,737.794,736.922,737.319
1780957800000,737.324,738.168,737.324,738.114
1780958700000,738.104,738.938,737.973,738.916
1780959600000,738.915,739.348,738.644,739.338
1780960500000,739.339,739.339,738.901,738.966
1780961400000,738.946,739.59,738.889,739.067
1780962300000,739.063,739.063,738.118,738.742
1780963200000,738.748,738.86,737.3,737.49
1780964100000,737.43,737.9,737.22,737.77
1780965000000,737.84,737.88,736.96,737.53
1780965900000,737.45,737.58,736.87,737.4
1780966800000,737.44,738,737.2,738
1780967700000,737.85,739.61,737.85,739.11
1780968600000,739.22,740.06,739.09,739.79
1780969500000,739.96,740.57,739.76,739.8
1780970400000,739.81,740.26,739.79,740.17
1780971300000,740.01,740.01,739.44,739.72
1780972200000,740.01,740.14,739.61,740.08
1780973100000,740.11,740.26,739.84,740.08
1780974000000,740.18,740.52,740.02,740.44
1780974900000,740.58,740.7,740.18,740.31
1780975800000,740.47,741.14,740.47,741.12
1780976700000,741.03,741.1,740.72,740.87
1780977600000,740.89,741.21,740.68,741.01
1780978500000,740.96,741.35,740.96,741.09
1780979400000,741.09,741.55,741.03,741.36
1780980300000,741.33,741.48,741.21,741.21
1780981200000,741.28,741.51,741.12,741.29
1780982100000,741.28,741.44,741.09,741.14
1780983000000,741.12,741.84,741.12,741.55
1780983900000,741.53,741.88,741.28,741.49
1780984800000,741.38,741.74,741.34,741.74
1780985700000,741.73,742,741.43,741.43
1780986600000,741.43,741.61,741.26,741.41
1780987500000,741.48,741.56,740.86,741.15
1780988400000,741.2,742.48,741.06,741.63
1780989300000,741.68,741.84,740.94,741.16
1780990200000,741.17,741.49,740.89,741.42
1780991100000,741.4,741.67,740.85,741.08
1780992000000,739.154,742.289,739.154,742.193
1780992900000,742.197,742.344,741.81,742.096
1780993800000,742.097,742.62,741.946,742.572
1780994700000,742.571,742.647,741.881,742.011
1780995600000,742.008,742.555,741.952,742.545
1780996500000,742.556,742.799,742.419,742.75
1780997400000,742.751,742.752,742.266,742.641
1780998300000,742.642,742.872,742.642,742.685
1780999200000,742.68,742.968,741.35,742.649
1781000100000,742.651,742.745,742.32,742.717
1781001000000,742.715,742.749,742.326,742.48
1781001900000,742.479,743.27,742.451,742.936
1781002800000,742.922,743.19,742.689,742.782
1781003700000,742.788,742.824,742.248,742.45
1781004600000,742.451,742.816,742.317,742.724
1781005500000,742.707,742.796,742.122,742.132
1781006400000,742.126,742.557,742.09,742.128
1781007300000,742.13,742.314,742.004,742.178
1781008200000,742.177,743.327,742.177,742.757
1781009100000,742.756,743.36,742.459,743.268
1781010000000,743.275,743.67,742.932,742.945
1781010900000,742.949,743.609,742.737,743.609
1781011800000,743.65,745.36,743.3,745.249
1781012700000,745.37,746.9,744.25,744.344
1781013600000,744.34,745,741.465,741.53
1781014500000,741.5,742.18,739.435,741.126
1781015400000,741.127,741.68,738.49,738.64
1781016300000,738.63,738.89,734.72,737.709
